ID	AT	BBP1	BBP2	BBP3	BBP4	e0	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16	e17	e18	e19	e20	e21	e22	e23	e24	e25	e26	e27	e28	e29	e30	e31	e32	e33	e34	e35	e36	e37	e38	e39	e40	e41	e42	e43	e44	e45	e46	e47	e48	e49	e50	e51	e52	e53	e54	e55	e56	e57	e58	e59	e60	e61	e62	e63	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83
r272	892.88	3.22%	3.80%	4.43%	5.15%	6	6	6	6	5	6	6	5	6	7	4	6	5	7	4	5	4	5	6	5	4	6	7	7	6	4	6	6	7	4	6	5	7	6	6	5	4	7	6	5	6	4	7	6	7	5	6	4	7	4	5	7	7	7	5	7	5	6	7	6	5	5	5	7	6	5	6	7	4	4	6	7	4	5	6	5	4	7	6	4	6	5	7	4
r273	860.62	3.78%	4.48%	5.38%	6.17%	4	6	6	6	5	4	6	7	6	4	7	6	7	4	4	5	7	4	7	4	6	5	7	7	7	6	3	5	7	5	4	6	7	4	6	7	4	7	6	6	6	5	7	6	5	5	7	5	6	5	7	7	5	7	5	7	4	7	6	6	4	5	6	6	6	5	6	7	4	6	3	7	4	6	6	4	4	7	7	4	7	4	6	6
r274	1125.47	1.21%	1.95%	2.87%	3.90%	6	5	5	4	7	6	5	6	4	7	6	5	6	7	6	7	6	4	5	4	7	4	4	7	5	7	5	4	6	7	5	7	6	5	6	7	6	4	6	7	7	5	5	7	3	7	6	5	6	7	7	5	3	7	7	7	3	6	6	5	7	5	6	6	5	5	4	7	6	4	5	6	6	6	4	3	6	6	5	6	5	7	6	4
r275	1043.82	1.80%	2.31%	3.25%	4.00%	6	5	4	7	6	6	4	7	7	4	6	5	7	4	7	6	6	6	5	6	6	4	6	6	5	6	6	4	6	7	7	5	6	7	4	5	7	6	4	5	6	6	7	6	5	6	7	6	6	7	5	7	5	6	6	6	6	7	6	4	7	7	5	5	4	7	6	6	6	5	6	5	6	5	6	6	6	5	6	6	6	7	5	5
r276	1244.92	0.50%	0.67%	1.04%	1.39%	7	5	4	6	7	7	4	6	6	6	5	5	6	6	6	7	5	7	5	7	7	6	4	5	5	7	5	6	5	6	6	6	5	6	7	6	6	4	7	6	6	6	5	6	4	7	7	6	6	6	6	5	4	5	7	6	6	7	6	5	6	6	6	5	5	6	6	6	5	6	5	6	4	6	6	6	5	6	7	4	7	6	5	6
r277	1101.72	1.41%	1.76%	2.40%	3.06%	6	6	6	5	6	6	6	5	5	5	7	6	5	5	5	6	7	7	4	7	6	6	6	4	4	6	7	6	4	6	6	5	4	6	6	6	5	6	6	5	7	6	6	7	6	6	5	6	5	6	6	6	6	4	6	6	6	5	5	7	6	5	5	7	7	5	5	6	7	4	7	6	4	5	5	6	7	6	5	4	5	6	7	4
r278	1083.30	1.73%	2.26%	3.54%	4.61%	6	4	4	6	7	6	4	7	6	7	4	4	7	7	6	7	4	6	7	6	3	3	4	7	7	3	6	3	7	7	3	7	7	3	7	7	6	4	7	7	6	5	5	6	5	4	7	5	7	7	7	5	5	7	4	6	7	7	7	6	4	6	4	7	6	6	5	6	7	4	6	5	6	4	5	7	7	5	5	6	5	4	7	4
r279	1142.41	1.08%	1.40%	2.25%	2.98%	6	5	5	4	7	6	5	6	4	6	7	5	6	6	6	7	7	5	4	5	6	6	4	7	4	6	7	6	6	5	6	6	6	6	7	5	6	4	7	6	6	5	7	6	7	5	6	5	6	5	5	7	7	7	5	6	5	6	6	6	6	6	6	5	6	6	5	6	7	3	7	6	4	6	5	5	7	6	6	4	6	6	5	3
r280	1196.30	0.61%	1.03%	1.85%	2.72%	5	6	5	7	5	5	5	7	7	3	7	6	7	3	7	5	7	5	3	5	7	7	3	7	3	7	7	7	5	5	5	5	5	5	7	7	7	3	7	5	7	7	5	7	5	5	7	7	4	5	7	5	5	7	5	4	5	7	4	5	7	6	7	4	5	6	5	4	6	6	7	4	3	7	5	5	6	4	7	3	7	7	4	6
r281	1330.50	0.09%	0.20%	0.38%	0.66%	6	5	3	7	6	6	3	7	7	5	5	5	7	5	7	6	5	7	6	7	5	6	3	6	6	5	5	6	6	5	6	6	6	6	7	5	7	3	7	6	6	6	6	6	7	5	6	6	6	5	5	6	7	6	5	6	7	6	6	5	6	7	6	4	5	7	5	6	4	7	5	5	7	6	5	7	4	5	5	7	5	6	4	7
r282	1065.05	1.73%	2.28%	3.07%	4.06%	3	6	7	6	4	3	7	6	6	6	4	6	6	6	6	4	4	7	6	7	4	4	7	7	6	4	7	4	7	6	6	6	7	6	4	7	6	7	4	6	6	6	5	6	5	6	7	6	6	6	7	5	5	7	6	7	4	7	6	4	3	7	3	7	4	7	6	7	3	7	7	5	5	3	6	4	3	5	7	5	7	3	7	7
r283	886.90	3.19%	3.86%	4.69%	5.58%	5	6	6	4	7	5	6	6	4	6	6	6	6	6	4	7	6	5	6	5	7	4	7	6	6	7	4	4	4	7	6	6	4	6	6	7	4	7	6	6	6	5	6	6	4	6	7	5	7	7	7	6	4	6	6	4	7	7	7	5	4	6	5	6	5	6	5	4	6	7	4	6	7	5	5	7	6	6	5	7	5	4	6	7
r284	1198.42	0.68%	1.01%	1.58%	2.36%	4	5	7	3	5	4	7	4	3	7	7	5	4	7	6	5	7	7	4	7	5	4	5	7	4	5	7	4	6	7	5	7	6	5	6	7	6	5	6	7	6	5	5	6	4	7	7	5	6	7	7	5	4	7	7	5	5	7	6	6	5	6	5	6	6	6	5	5	7	3	7	5	4	5	5	5	7	5	5	4	5	5	6	3
r285	1127.88	1.22%	1.66%	2.32%	3.12%	6	6	4	7	6	6	4	7	7	4	6	6	7	4	6	6	6	4	5	4	7	5	4	7	5	7	4	5	7	5	6	6	7	6	7	4	6	4	7	6	6	5	7	6	6	7	5	5	6	5	4	7	6	7	7	4	6	5	6	7	4	5	6	6	7	5	4	4	7	6	4	4	6	6	4	6	7	4	6	6	6	4	6	6
r286	1194.66	0.69%	1.04%	1.61%	2.17%	4	7	4	7	6	4	4	7	7	4	6	7	7	4	6	6	6	6	4	6	7	5	4	7	4	7	4	5	5	7	6	5	5	6	7	6	6	4	7	5	6	6	7	6	4	4	7	6	4	7	6	7	4	7	4	6	7	7	4	7	6	5	6	4	7	5	5	6	4	7	4	7	6	6	5	7	4	7	6	6	6	6	4	7
r287	1319.46	0.20%	0.25%	0.49%	0.82%	5	5	5	5	6	5	5	4	5	7	5	5	4	7	7	6	5	7	6	7	5	7	4	6	6	5	6	7	3	7	7	4	3	7	6	5	7	4	6	4	6	7	7	6	5	4	7	7	5	7	5	7	5	6	4	7	7	7	5	6	4	6	4	7	6	6	5	7	4	5	6	6	5	4	5	7	4	6	7	5	7	4	7	5
r288	714.38	4.89%	5.34%	5.97%	6.52%	4	7	6	5	5	4	6	7	5	7	5	7	7	7	3	5	5	7	7	7	4	3	7	7	7	4	5	3	5	7	5	6	5	5	7	7	3	7	7	6	7	6	5	7	4	6	7	6	6	7	7	5	4	7	6	5	6	7	6	4	7	6	6	4	4	6	6	5	6	6	5	6	6	6	6	6	6	6	4	6	4	7	4	6
r289	1055.46	1.77%	2.23%	3.07%	3.67%	5	5	5	7	5	5	5	7	7	7	3	5	7	7	5	5	3	6	7	6	6	5	5	7	7	6	4	5	6	6	5	6	6	5	6	7	5	5	6	6	5	7	6	5	4	7	7	7	5	6	7	6	4	7	7	5	5	7	5	4	7	6	5	4	4	6	7	5	7	5	4	7	6	5	7	5	7	7	5	6	5	7	4	5
r290	1065.81	1.71%	2.32%	3.05%	3.96%	4	4	7	4	6	4	7	6	4	7	5	4	6	7	7	6	5	5	6	5	7	4	6	7	6	7	4	4	6	7	6	6	6	6	4	7	7	6	4	6	6	7	4	6	6	7	5	7	4	7	7	4	6	7	7	5	4	5	4	7	6	4	7	6	7	4	3	5	7	5	4	7	6	7	3	4	7	7	6	6	6	6	6	5
r291	817.73	5.43%	6.20%	7.24%	8.18%	4	4	6	6	5	4	6	7	6	6	5	4	7	6	7	5	5	7	6	7	6	3	7	6	6	6	5	3	7	4	4	6	7	4	3	7	7	7	3	6	6	6	6	6	5	6	7	6	6	4	7	6	5	6	6	5	6	7	6	3	7	7	4	5	3	7	7	5	7	4	5	6	5	4	7	6	7	6	5	5	5	7	5	4
r292	1165.23	0.84%	1.29%	1.78%	2.51%	7	5	3	7	5	7	3	7	7	6	4	5	7	6	6	5	4	6	6	6	6	4	4	7	6	6	5	4	6	7	6	5	6	6	7	5	6	4	7	5	6	6	7	6	3	3	7	6	6	7	5	7	3	7	3	5	7	7	6	6	4	4	6	5	6	4	5	5	5	7	5	7	5	6	5	7	5	7	4	5	4	4	5	7
r293	1198.94	0.65%	1.01%	1.68%	2.36%	7	5	6	4	6	7	6	4	4	7	6	5	4	7	7	6	6	4	7	4	6	6	5	7	7	6	4	6	6	5	7	4	6	7	5	6	7	5	5	4	6	7	7	6	5	6	7	7	5	5	6	7	5	7	6	7	4	7	5	6	5	5	6	6	6	5	6	7	4	6	4	7	6	6	6	4	4	7	6	6	6	5	6	6
r294	1106.82	1.34%	2.03%	2.82%	3.87%	6	6	4	5	6	6	4	7	5	5	7	6	7	5	6	6	7	4	7	4	5	6	6	7	7	5	3	6	5	6	6	6	5	6	5	6	6	6	5	6	5	6	5	5	7	5	7	6	6	6	6	5	7	7	5	5	7	7	6	5	6	6	6	5	5	6	6	5	7	5	3	6	6	6	6	7	7	6	4	6	4	6	5	5
r295	713.88	5.70%	6.58%	7.79%	8.76%	5	7	3	5	7	5	3	7	5	6	6	7	7	6	3	7	6	7	4	7	6	4	7	5	4	6	4	4	4	6	6	6	4	6	7	6	3	7	7	6	7	3	6	7	6	5	4	3	7	6	6	6	6	5	5	7	6	4	7	7	6	5	6	6	7	5	5	7	5	4	4	7	6	6	5	6	5	7	6	6	6	6	6	4
r296	1102.76	1.48%	1.95%	2.53%	3.41%	5	4	6	4	7	5	6	6	4	7	6	4	6	7	7	7	6	6	4	6	6	5	6	6	4	6	5	5	6	6	4	7	6	4	4	6	7	6	4	7	6	4	7	6	5	5	4	4	7	6	6	7	5	6	5	6	7	4	7	7	6	7	6	3	7	7	3	6	4	7	5	6	6	6	3	7	4	6	5	6	5	6	3	7
r297	984.51	2.10%	2.39%	3.12%	3.57%	5	7	6	4	6	5	6	6	4	4	6	7	6	4	7	6	6	6	6	6	4	6	7	6	6	4	6	6	6	5	6	6	6	6	3	6	7	7	3	6	6	7	5	6	7	6	5	7	5	5	6	5	7	6	6	5	6	5	5	6	5	5	5	5	6	5	6	5	6	6	6	5	5	5	6	6	6	5	7	5	7	5	5	6
r298	1085.42	1.51%	1.98%	2.63%	3.44%	6	5	6	5	6	6	6	5	5	7	5	5	5	7	7	6	5	7	3	7	7	6	4	5	3	7	7	6	7	4	7	5	7	7	4	5	7	4	4	5	6	6	7	6	7	5	6	6	6	4	5	7	7	5	5	6	7	6	6	7	4	4	3	6	7	4	6	6	4	7	7	6	4	3	6	7	4	6	7	4	7	4	6	7
r299	850.73	4.78%	5.94%	7.30%	8.44%	6	4	3	3	7	6	3	7	3	6	7	4	7	6	7	7	7	3	3	3	6	5	7	7	3	6	6	5	6	6	7	5	6	7	3	7	7	7	3	5	7	6	6	7	5	5	5	6	6	6	7	6	5	7	5	5	7	5	6	7	6	4	6	5	7	4	6	5	6	6	6	6	5	6	6	7	6	6	5	5	5	6	5	6
a000	1341.01	0.09%	0.16%	0.37%	0.64%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	6	6	6	6	6	4	6	6	6	6	6	6	6	4	6	6	4	7	7	7	4	7	6	4	6	4	4	7	6	7	6	5	6	7	4	7	6	6	6	6	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
a001	1340.20	0.12%	0.21%	0.39%	0.67%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	6	6	6	6	6	4	6	6	6	6	6	6	4	4	6	6	4	7	7	7	4	7	6	4	6	6	4	7	6	7	6	6	4	7	6	7	6	6	6	6	7	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6
a002	1341.01	0.09%	0.16%	0.37%	0.64%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	6	6	6	6	6	4	6	6	6	6	6	6	6	4	6	6	4	7	7	7	4	7	6	4	6	4	4	7	6	7	6	5	6	7	4	7	6	6	6	6	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
a003	1341.01	0.09%	0.16%	0.37%	0.64%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	6	6	6	6	6	4	6	6	6	6	6	6	6	4	6	6	4	7	7	7	4	7	6	4	6	4	4	7	6	7	6	5	6	7	4	7	6	6	6	6	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
a004	1359.80	0.07%	0.14%	0.28%	0.50%	6	6	6	6	6	6	6	5	6	6	5	6	5	6	7	6	5	7	6	7	6	7	4	5	6	6	6	7	5	6	4	6	5	4	7	7	7	4	7	6	3	6	4	3	7	7	7	6	5	6	7	4	7	5	7	6	6	7	5	7	5	5	6	7	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	7	6
a005	1362.50	0.08%	0.14%	0.32%	0.55%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	7	5	7	6	7	4	6	5	6	6	7	6	3	4	6	6	4	7	7	7	4	7	6	3	6	7	3	7	7	7	6	6	3	7	7	7	6	7	4	7	7	6	6	5	6	6	6	6	6	6	4	6	6	6	6	6	6	6	7	6	6	5	6	5	5	6	6
a006	1359.80	0.07%	0.14%	0.28%	0.50%	6	6	6	6	6	6	6	5	6	6	5	6	5	6	7	6	5	7	6	7	6	7	4	5	6	6	6	7	5	6	4	6	5	4	7	7	7	4	7	6	3	6	4	3	7	7	7	6	5	6	7	4	7	5	7	6	6	7	5	7	5	5	6	7	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	7	6
a007	1357.20	0.10%	0.15%	0.31%	0.52%	6	6	6	6	6	6	6	4	6	7	5	6	4	7	7	6	5	7	6	7	6	6	4	6	6	6	6	6	6	6	4	6	6	4	7	7	7	4	7	6	3	6	4	3	7	7	7	6	4	6	7	4	7	6	7	5	6	7	4	7	6	5	6	7	7	5	6	5	6	5	6	6	6	6	6	6	6	6	6	6	6	6	7	5
a008	1340.96	0.08%	0.17%	0.40%	0.63%	6	6	6	6	6	6	6	5	6	6	5	6	5	6	7	6	5	7	5	7	6	7	4	4	5	6	7	7	4	7	4	6	4	4	7	7	7	4	7	6	3	6	3	3	7	7	7	6	5	7	7	3	7	4	7	6	7	7	5	7	4	5	6	7	7	5	6	6	5	7	7	6	5	6	6	7	5	6	6	5	5	4	7	7
a009	1358.02	0.05%	0.14%	0.27%	0.52%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	7	5	7	6	7	4	6	5	6	6	7	6	3	4	6	6	4	7	7	7	4	7	6	3	5	7	3	7	7	7	5	7	3	7	7	7	6	7	4	7	7	7	7	3	5	6	7	7	5	6	4	6	6	6	6	6	6	6	7	6	6	5	6	5	3	7	6
a010	1343.51	0.11%	0.19%	0.37%	0.62%	6	6	6	6	6	6	6	5	6	6	5	6	5	6	7	6	5	7	5	7	6	7	4	4	5	6	7	7	4	7	4	6	4	4	7	7	7	4	7	6	3	6	3	3	7	7	7	6	5	7	7	3	7	4	7	6	7	7	5	7	4	5	6	7	7	5	6	6	5	7	7	6	5	6	6	7	5	6	5	5	6	4	7	7
a011	1356.53	0.08%	0.19%	0.31%	0.49%	5	7	6	6	6	5	6	3	6	7	5	7	3	7	7	6	5	7	5	7	6	6	4	7	5	6	7	6	6	6	4	6	6	4	7	7	7	4	7	6	3	6	4	3	7	7	7	6	3	6	7	4	7	7	7	3	7	7	3	7	7	5	6	7	7	5	6	3	6	4	7	6	5	6	6	7	6	6	5	5	5	7	7	4
a012	1311.44	0.16%	0.29%	0.56%	0.84%	6	6	6	6	6	6	6	4	6	7	5	6	4	7	7	6	5	7	4	7	7	7	4	3	4	7	7	7	4	7	4	6	4	4	7	7	7	4	7	6	3	7	3	3	7	7	7	7	5	7	7	3	7	3	7	7	7	7	5	7	4	5	6	7	7	5	6	7	4	7	7	6	5	6	6	7	4	6	6	5	5	4	7	7
a013	1339.92	0.15%	0.20%	0.41%	0.64%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	7	5	7	7	7	2	7	5	7	6	7	6	3	4	6	6	4	7	7	7	2	7	6	3	5	7	3	7	7	7	5	7	3	7	7	7	7	7	3	7	7	7	7	3	5	6	7	7	5	6	3	6	7	6	6	6	6	6	7	6	6	5	6	5	3	7	7
a014	1306.82	0.14%	0.24%	0.55%	0.88%	6	6	6	6	6	6	6	4	6	7	5	6	4	7	7	6	5	7	4	7	7	7	4	3	4	7	7	7	4	7	4	6	4	4	7	7	7	4	7	6	3	7	3	3	7	7	7	7	5	7	7	3	7	3	7	7	7	7	5	7	4	5	6	7	7	5	6	7	4	7	7	6	5	6	6	7	4	6	5	5	6	4	7	7
a015	1359.73	0.07%	0.17%	0.28%	0.45%	5	7	6	6	6	5	6	3	6	7	5	7	3	7	7	6	5	7	5	7	6	7	3	7	5	6	7	7	4	7	4	6	4	4	7	7	7	3	7	6	3	6	3	3	7	7	7	6	3	7	7	3	7	7	7	3	7	7	3	7	7	5	6	7	7	5	6	3	6	4	7	6	5	6	6	7	6	6	5	5	5	7	7	4
a666	1240.27	0.70%	1.07%	1.42%	2.26%	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b000	1378.75	0.05%	0.09%	0.27%	0.40%	6	5	6	6	6	6	6	6	6	6	6	5	6	6	7	5	6	7	6	7	5	7	4	7	5	5	6	7	5	6	6	6	5	6	7	6	7	4	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	5	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b001	1383.03	0.07%	0.10%	0.23%	0.38%	6	5	6	6	6	6	6	6	7	6	5	5	6	6	7	5	6	7	6	7	6	7	4	6	6	5	6	7	5	6	6	6	5	6	7	6	7	4	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b002	1355.39	0.08%	0.19%	0.34%	0.59%	7	5	6	6	6	7	5	6	7	6	5	5	5	7	7	6	5	7	6	7	6	7	4	6	6	6	6	6	6	6	6	6	5	6	7	6	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b003	1368.67	0.09%	0.17%	0.29%	0.51%	5	6	7	6	5	7	6	5	6	6	6	5	6	6	7	6	6	6	6	7	6	7	4	6	6	6	6	7	5	6	6	6	5	6	7	6	7	4	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b004	1336.40	0.10%	0.21%	0.42%	0.66%	6	5	6	6	6	6	6	6	6	6	6	6	6	5	7	6	6	6	6	6	6	6	4	6	6	6	6	6	4	5	6	6	5	5	7	7	7	4	7	7	6	6	5	5	7	6	6	6	6	4	7	6	7	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b005	1343.48	0.09%	0.22%	0.35%	0.59%	6	6	6	6	6	6	6	6	6	5	6	6	6	5	7	6	6	6	6	6	6	6	4	6	6	6	6	7	4	6	6	6	5	5	7	7	7	4	7	7	5	6	4	5	7	6	6	6	6	6	7	4	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b006	1342.60	0.11%	0.17%	0.36%	0.57%	5	5	6	6	6	6	6	6	6	6	6	6	6	5	7	6	6	6	6	6	6	6	4	6	6	6	6	7	6	5	4	6	5	5	7	7	7	4	7	7	6	6	5	6	7	5	6	6	6	4	7	6	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b007	1340.09	0.12%	0.18%	0.41%	0.60%	2	6	6	6	6	2	6	5	6	6	6	5	6	6	7	6	6	6	6	6	6	7	4	6	6	6	6	6	6	4	4	7	5	5	7	7	7	4	7	6	6	6	6	6	7	5	6	6	6	6	7	4	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b008	1384.07	0.05%	0.10%	0.24%	0.37%	6	6	7	6	5	6	7	5	6	6	6	6	5	6	7	5	6	7	6	7	5	7	4	7	6	5	7	7	5	6	6	6	5	6	7	6	7	4	7	6	5	7	6	5	6	6	7	7	5	6	6	6	6	7	6	5	6	7	5	6	6	6	6	6	6	6	6	5	7	6	7	5	6	6	6	6	7	5	6	6	6	6	6	6
b009	1383.40	0.05%	0.11%	0.29%	0.38%	6	6	7	6	5	6	7	5	6	6	6	6	5	6	7	5	6	7	6	7	5	7	4	7	6	5	7	7	5	6	6	6	5	6	7	6	7	4	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	5	6	6	6	6	6	6	6	6	6	6	5	7	6	7	6	5	6	6	6	6	5	7	6	6	6	6	6
b010	1354.63	0.08%	0.16%	0.32%	0.48%	7	5	6	6	6	7	6	5	6	7	5	5	5	7	7	6	5	7	6	7	6	7	4	6	6	5	7	6	6	6	5	7	6	5	7	6	7	5	6	7	6	6	5	5	7	6	6	6	6	5	7	6	6	7	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	7	6	6	6
b011	1375.44	0.07%	0.13%	0.28%	0.43%	6	6	6	7	5	7	6	5	6	6	6	5	6	6	7	6	5	7	6	7	5	7	4	7	6	6	6	7	6	5	5	7	5	6	7	6	7	4	7	6	4	7	7	4	6	7	7	7	5	6	6	6	6	6	7	6	5	7	5	6	6	6	6	6	6	6	6	5	7	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6
b012	1348.06	0.09%	0.17%	0.39%	0.57%	6	6	7	6	5	6	6	6	6	5	7	6	5	6	7	6	6	6	6	6	6	7	4	7	6	6	6	7	5	6	5	7	5	5	7	7	7	4	7	7	7	6	4	6	7	5	6	7	5	6	7	4	7	7	4	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	5
b013	1356.80	0.07%	0.14%	0.41%	0.52%	5	6	7	7	4	5	6	6	6	5	7	6	6	5	7	6	6	6	6	7	6	7	4	6	6	6	6	7	5	6	5	7	6	4	7	7	7	4	7	7	6	7	4	6	7	5	6	6	6	5	7	5	7	7	5	6	6	6	5	6	7	6	6	6	6	6	6	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b014	1356.98	0.08%	0.16%	0.41%	0.58%	5	7	7	6	5	6	7	5	6	5	7	6	6	5	7	5	7	6	6	6	6	7	4	7	6	6	6	7	5	5	5	7	5	5	7	7	7	4	7	7	6	6	5	6	7	5	6	6	6	5	7	5	7	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b015	1354.21	0.12%	0.20%	0.39%	0.61%	2	6	7	6	5	2	7	6	6	5	7	6	6	5	7	5	7	6	6	6	6	7	4	7	6	6	6	7	5	6	5	7	5	5	7	7	7	4	7	7	6	6	4	6	7	5	6	6	6	6	7	4	7	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b016	1388.19	0.06%	0.11%	0.29%	0.41%	6	6	7	6	5	6	7	5	6	6	6	6	5	6	7	5	6	7	6	7	5	7	4	7	6	5	7	7	5	6	5	7	5	6	7	6	7	4	7	6	5	7	6	5	6	6	7	7	5	6	7	5	6	7	6	6	5	7	5	7	5	5	6	7	7	5	6	5	7	6	7	5	6	6	6	6	6	6	6	5	7	5	7	6
b017	1381.75	0.06%	0.15%	0.29%	0.42%	6	6	7	6	5	6	7	5	6	6	6	6	5	6	7	5	6	7	6	7	5	7	4	7	6	5	7	7	5	6	6	6	6	5	7	6	7	4	7	7	5	6	6	5	6	6	7	6	6	5	6	7	6	7	6	6	5	7	6	6	5	6	5	7	6	5	7	6	6	6	7	6	5	6	6	5	6	6	7	5	7	5	7	6
b018	1352.77	0.09%	0.18%	0.37%	0.64%	7	5	6	6	6	7	5	6	7	6	5	5	5	7	7	6	5	7	6	7	5	7	5	6	6	5	7	6	6	6	5	7	6	6	6	6	7	5	6	6	6	6	6	5	6	6	7	6	6	5	7	6	6	7	6	6	5	6	6	7	5	5	6	7	6	6	6	6	6	6	7	6	5	6	6	6	5	6	7	5	7	5	6	7
b019	1389.40	0.07%	0.11%	0.26%	0.43%	6	6	6	7	5	7	7	4	5	7	6	5	6	6	7	6	5	7	6	7	5	7	4	7	6	6	6	7	6	5	5	7	6	5	7	6	7	4	7	7	4	6	7	4	6	7	7	6	6	5	6	7	6	6	7	5	6	7	6	5	6	7	5	6	6	5	7	6	6	6	7	5	6	6	6	4	7	7	6	5	7	5	7	6
b020	1333.03	0.10%	0.16%	0.52%	0.71%	5	7	7	7	4	5	7	6	7	4	7	7	6	4	7	4	7	6	7	6	6	7	4	7	7	6	5	7	5	6	5	7	5	5	7	7	7	4	7	7	7	6	4	7	7	4	6	6	6	6	7	4	7	7	4	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	7	6	6	7	6	6	5	7	5	6	6	6
b021	1347.31	0.05%	0.19%	0.29%	0.50%	5	7	7	7	4	5	7	6	7	4	7	7	6	4	7	4	7	7	6	7	6	7	4	6	6	6	6	7	5	6	5	7	5	5	7	7	7	4	7	7	6	7	4	6	7	5	6	7	5	6	7	4	7	6	5	6	7	6	5	7	6	6	6	6	6	6	6	6	6	6	6	6	6	7	5	7	6	5	6	7	5	7	5	6
b022	1351.51	0.13%	0.18%	0.35%	0.55%	4	7	7	7	4	5	7	6	7	4	7	7	6	4	7	4	7	6	7	7	5	7	4	7	6	6	6	7	5	6	5	7	5	5	7	7	7	4	7	7	7	6	4	7	7	4	6	6	6	6	7	4	7	7	4	7	6	6	6	5	7	7	6	5	6	6	6	6	6	6	6	6	6	6	6	7	5	6	6	6	6	6	6	6
b023	1354.78	0.08%	0.17%	0.36%	0.57%	2	7	7	7	4	2	7	6	7	4	7	7	6	4	7	4	7	7	6	7	6	7	4	6	6	6	6	7	5	6	5	7	5	5	7	7	7	4	7	7	7	6	4	7	7	5	5	6	6	6	7	4	7	6	5	7	6	5	6	7	6	5	6	7	7	5	6	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	7	5
b024	1386.70	0.07%	0.13%	0.28%	0.39%	6	6	7	6	5	6	7	5	6	6	6	6	5	6	7	5	6	7	6	7	5	7	4	7	6	5	7	7	5	6	6	6	6	5	7	6	7	4	7	7	5	6	6	5	6	6	7	6	6	5	6	7	6	7	6	6	5	7	6	7	4	5	6	7	7	5	6	5	6	7	7	6	5	6	6	6	5	6	7	5	7	4	7	7
