ID	AT	BBP1	BBP2	BBP3	BBP4	e0	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16	e17	e18	e19	e20	e21	e22	e23	e24	e25	e26	e27	e28	e29	e30	e31	e32	e33	e34	e35	e36	e37	e38	e39	e40	e41	e42	e43	e44	e45	e46	e47	e48	e49	e50	e51	e52	e53	e54	e55	e56	e57	e58	e59	e60	e61	e62	e63	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83
r208	1876.67	0.43%	0.78%	1.17%	1.85%	7	4	4	5	7	7	4	6	5	5	7	4	6	5	7	7	7	6	4	6	7	6	3	6	4	7	5	6	7	4	4	7	7	4	7	6	7	3	7	7	5	5	7	5	5	6	5	5	5	4	6	7	5	6	6	6	6	5	5	7	7	4	6	6	7	4	6	6	5	4	5	6	6	6	6	6	5	6	6	6	6	7	6	4
r209	1494.75	3.13%	3.63%	4.50%	5.10%	4	7	4	6	6	4	4	7	6	5	6	7	7	5	4	6	6	6	6	6	3	5	7	7	6	3	5	5	7	5	5	6	7	5	6	6	4	7	6	6	7	4	7	7	6	4	6	4	6	5	6	7	6	7	4	7	5	6	6	6	6	7	4	6	6	7	4	7	6	4	5	6	6	4	4	5	6	6	5	6	5	6	6	4
r210	1914.17	0.40%	0.63%	0.86%	1.41%	5	7	7	6	4	5	7	5	6	5	6	7	5	5	7	4	6	7	4	7	7	7	4	4	4	7	6	7	5	5	6	5	5	6	6	7	7	4	6	5	7	6	6	7	5	6	6	6	6	5	7	6	5	4	6	7	6	6	6	6	6	6	7	4	6	6	5	7	6	4	6	5	5	7	5	6	6	5	6	5	6	6	4	4
r211	1419.67	3.48%	3.92%	4.43%	4.98%	6	5	6	5	6	6	6	5	5	7	5	5	5	7	7	6	5	7	6	7	5	4	7	6	6	5	6	4	7	6	7	5	7	7	3	6	7	7	3	5	6	6	7	6	5	6	6	6	6	6	6	7	5	6	6	6	5	6	6	5	7	4	5	6	5	4	6	6	6	4	6	7	4	5	6	5	6	7	6	4	6	7	6	4
r212	1794.54	1.05%	1.26%	1.88%	2.50%	6	4	5	6	6	6	5	6	6	6	5	4	6	6	6	6	5	5	5	5	7	6	5	6	5	7	5	6	5	4	7	4	5	7	6	3	6	5	6	4	7	5	7	7	7	6	4	5	6	4	3	7	7	6	6	6	6	4	6	7	6	6	6	5	7	6	4	6	6	5	5	6	6	6	4	6	6	6	5	6	5	6	5	5
r213	1839.05	0.77%	1.09%	1.54%	2.15%	5	5	7	5	4	5	7	4	5	7	5	5	4	7	7	4	5	7	6	7	7	4	3	5	6	7	4	4	7	6	7	5	7	7	7	3	7	3	7	5	4	5	7	4	7	7	6	5	7	6	3	7	7	5	7	6	6	6	7	4	6	7	5	5	4	7	6	6	5	6	4	6	4	5	6	6	5	6	7	4	7	6	5	6
r214	1608.18	1.93%	2.33%	2.79%	3.57%	6	6	3	7	7	6	3	7	7	6	4	6	7	6	4	7	4	7	5	7	4	4	7	7	5	4	7	4	7	6	7	5	7	7	6	4	4	7	6	5	6	7	6	6	6	5	7	7	5	6	4	6	6	7	5	4	7	7	5	6	6	5	6	5	6	5	6	4	7	6	7	5	5	6	6	7	7	5	5	5	5	6	5	6
r215	1680.47	1.86%	2.39%	2.86%	3.79%	4	6	6	7	4	4	6	7	7	5	5	6	7	5	6	4	5	7	5	7	5	4	6	7	5	5	7	4	7	6	5	6	7	5	5	6	6	6	5	6	6	7	5	6	4	5	7	7	5	6	6	5	4	7	5	5	6	7	5	5	7	7	6	3	5	7	5	5	7	5	7	5	3	6	5	6	7	5	6	3	6	7	3	5
r216	1779.29	1.08%	1.45%	1.91%	2.30%	4	6	7	6	4	4	7	6	6	5	6	6	6	5	5	4	6	5	5	5	7	5	6	6	5	7	5	5	6	6	4	7	6	4	6	6	5	6	6	7	4	5	7	4	5	7	5	5	7	6	6	7	5	6	7	5	6	5	7	5	6	6	6	5	5	6	6	5	6	6	5	6	6	6	6	6	6	6	5	6	5	6	5	6
r217	1678.26	1.59%	1.84%	2.28%	2.54%	5	7	4	7	5	5	4	7	7	4	6	7	7	4	4	5	6	7	5	7	6	4	7	5	5	6	6	4	6	7	5	7	6	5	6	5	4	7	6	7	4	5	5	4	7	7	6	5	7	7	5	5	7	5	7	3	7	6	7	5	6	6	6	4	5	6	6	3	6	7	6	5	6	6	6	7	6	5	6	6	6	6	4	7
r218	1908.73	0.33%	0.58%	0.91%	1.56%	4	6	7	3	6	4	7	6	3	5	6	6	6	5	7	6	6	6	6	6	7	6	4	6	6	7	4	6	6	5	5	7	6	5	6	5	7	4	6	7	4	6	6	4	6	7	7	6	5	5	5	6	6	6	7	4	7	7	5	5	7	4	6	6	5	4	6	4	7	4	4	4	6	6	6	7	7	4	6	6	6	7	6	4
r219	1868.43	0.63%	0.91%	1.16%	1.71%	6	5	6	6	5	6	6	5	6	7	4	5	5	7	6	5	4	7	7	7	4	6	4	3	7	4	6	6	6	5	4	6	6	4	7	7	6	4	7	6	6	5	7	6	5	7	5	5	7	5	7	7	5	3	7	7	7	5	7	4	7	7	6	4	4	7	6	7	4	6	6	5	6	6	6	7	4	5	5	6	5	7	4	6
r220	1731.62	1.39%	1.68%	2.11%	2.85%	3	5	7	6	4	3	7	7	6	7	4	5	7	7	5	4	4	7	7	7	3	4	6	6	7	3	7	4	6	7	6	5	6	6	6	6	5	6	6	5	7	5	5	7	4	7	6	5	7	7	6	5	4	6	7	4	7	6	7	4	4	7	4	6	4	7	6	4	5	7	7	4	5	4	6	7	5	4	4	5	4	4	6	7
r221	1766.88	1.19%	1.42%	1.84%	2.18%	7	5	4	6	7	7	4	6	6	6	4	5	6	6	7	7	4	7	5	7	3	7	7	5	5	3	7	7	6	4	5	6	6	5	3	6	7	7	3	6	6	6	6	6	7	7	4	6	6	4	6	6	7	5	7	7	5	4	6	5	6	6	5	6	5	6	6	7	5	5	7	6	4	5	6	5	5	6	7	4	7	6	6	5
r222	1831.57	0.77%	1.19%	1.67%	2.34%	5	6	6	4	7	5	6	6	4	5	5	6	6	5	7	7	5	6	6	6	4	5	4	7	6	4	4	5	6	6	7	5	6	7	6	5	7	4	6	5	6	7	6	6	6	5	7	7	4	6	5	6	6	7	5	7	4	7	4	5	7	6	6	5	5	6	6	7	5	5	4	7	5	6	6	4	5	7	7	5	7	7	5	5
r223	1738.92	1.31%	1.59%	2.13%	2.50%	6	6	3	7	7	6	3	6	7	7	3	6	6	7	5	7	3	5	5	5	6	6	6	6	5	6	6	6	5	6	5	7	5	5	6	6	5	6	6	7	6	5	5	6	7	5	6	5	6	6	6	5	7	6	5	7	6	6	6	7	5	7	5	5	7	7	3	7	5	5	6	7	4	5	3	6	5	7	6	4	6	5	5	5
r224	1209.50	4.45%	4.93%	5.01%	5.44%	3	7	7	7	3	3	7	7	7	7	3	7	7	7	3	3	3	6	6	6	6	6	7	4	6	6	5	6	6	5	6	5	6	6	6	6	3	7	6	5	6	6	7	6	6	5	6	6	6	5	6	7	6	4	5	6	6	6	6	6	6	6	6	5	6	6	5	6	6	5	5	7	5	6	5	6	6	7	5	5	5	6	5	5
r225	1346.88	3.33%	3.40%	3.98%	4.52%	6	5	7	4	5	6	7	4	4	7	3	5	4	7	3	5	3	5	6	5	5	6	7	5	6	5	5	6	6	5	5	4	6	5	5	7	3	7	5	4	7	5	7	7	5	6	4	5	7	5	7	7	5	5	6	7	6	4	7	5	7	6	6	3	5	6	6	7	4	6	5	7	4	6	6	6	4	7	7	4	7	7	3	6
r226	1708.46	1.74%	2.17%	2.71%	3.37%	4	7	7	4	4	4	7	4	4	7	4	7	4	7	5	4	4	5	7	5	6	6	5	7	7	6	3	6	6	5	5	7	6	5	7	6	5	5	7	7	7	4	6	7	7	5	5	4	6	5	6	6	7	7	5	6	5	5	6	7	6	6	5	6	7	6	4	6	7	4	3	7	7	5	4	5	7	7	4	7	4	6	6	4
r227	1637.89	1.82%	2.29%	2.86%	3.56%	6	6	4	7	6	6	4	7	7	4	6	6	7	4	5	6	6	6	6	6	7	3	7	6	6	7	4	3	7	4	4	5	7	4	5	7	5	7	5	5	6	6	7	6	4	7	6	6	6	4	7	7	4	6	7	4	7	6	6	6	5	7	5	5	6	7	4	4	4	7	4	7	6	5	4	7	4	7	6	6	6	5	5	7
r228	1423.99	2.34%	2.64%	3.07%	3.68%	5	4	7	3	4	5	7	5	3	7	6	4	5	7	3	4	6	7	7	7	4	6	6	5	7	4	6	6	4	7	7	5	4	7	7	6	3	6	7	5	7	5	4	7	5	7	4	5	7	7	6	4	5	5	7	6	6	4	7	4	7	7	5	5	4	7	6	6	7	4	6	6	5	5	6	6	7	6	5	5	5	7	5	4
r229	1599.18	1.95%	2.32%	2.89%	3.39%	6	6	3	7	7	6	3	7	7	5	5	6	7	5	4	7	5	5	6	5	4	7	6	7	6	4	5	7	4	6	6	4	4	6	7	5	4	6	7	4	7	5	4	7	6	5	6	5	6	6	5	4	6	7	5	7	4	6	6	6	6	4	6	7	6	4	4	7	6	4	5	6	5	6	4	4	6	6	7	5	7	6	7	4
r230	1416.25	2.23%	2.60%	2.81%	3.31%	7	5	6	6	5	7	6	4	6	5	6	5	4	5	3	5	6	6	7	6	4	7	7	5	7	4	6	7	7	3	4	7	7	4	7	6	3	7	7	7	4	6	7	4	7	7	6	6	5	3	6	7	7	5	7	6	4	6	5	7	6	4	6	7	7	4	5	6	7	4	6	7	4	6	5	4	7	7	6	4	6	6	7	4
r231	1917.48	0.48%	0.66%	0.85%	1.26%	6	5	7	4	5	6	7	3	4	7	6	5	3	7	6	5	6	5	6	5	7	7	3	7	6	7	4	7	5	5	5	6	5	5	7	7	6	3	7	6	5	6	7	5	5	7	5	6	6	5	7	7	5	7	7	6	4	5	6	7	4	4	5	7	7	4	6	6	6	5	4	7	5	5	6	4	6	7	7	5	7	4	7	5
r232	1611.38	1.91%	2.39%	2.80%	3.26%	5	7	6	5	5	5	6	6	5	6	6	7	6	6	4	5	6	7	5	7	6	4	5	7	5	6	5	4	6	7	5	5	6	5	7	6	4	5	7	5	7	6	5	7	6	4	7	6	6	7	6	5	6	7	4	4	7	7	6	5	6	6	6	4	5	6	6	4	6	7	5	6	6	6	6	7	6	6	4	6	4	6	4	7
r233	1738.14	1.32%	1.72%	2.26%	2.89%	6	5	5	7	5	6	5	6	7	6	4	5	6	6	5	5	4	7	6	7	7	5	6	4	6	7	4	5	5	7	6	6	5	6	6	6	5	6	6	6	5	6	4	5	7	6	6	6	6	7	6	4	7	4	6	6	7	6	6	4	5	7	6	4	4	7	6	6	4	7	4	7	6	6	6	7	4	7	5	6	5	5	4	7
r234	1296.25	3.93%	4.39%	5.13%	5.79%	4	7	6	6	5	4	6	7	6	4	7	7	7	4	3	5	7	5	7	5	6	3	7	4	7	6	4	3	7	5	5	5	7	5	5	6	3	7	5	5	4	6	7	4	6	7	7	6	6	5	6	7	6	4	7	6	3	7	6	7	4	4	6	7	7	4	5	6	5	6	4	7	5	6	5	3	5	7	7	5	7	4	7	6
r235	1767.17	1.19%	1.55%	2.00%	2.56%	6	6	6	6	5	6	6	5	6	5	6	6	5	5	7	5	6	6	7	6	7	5	4	5	7	7	3	5	6	6	5	7	6	5	5	7	7	4	5	7	5	7	4	5	7	7	4	7	5	6	7	4	7	5	7	5	7	4	5	7	7	4	5	4	7	4	6	5	5	6	3	6	5	5	6	7	5	6	6	5	6	7	4	6
r236	1737.22	1.36%	1.66%	2.07%	2.76%	5	7	6	5	6	5	6	6	5	5	7	7	6	5	5	6	7	6	3	6	7	6	4	5	3	7	7	6	5	6	7	5	5	7	7	5	5	4	7	5	6	6	7	6	6	6	6	6	5	6	5	7	6	5	6	7	6	6	5	7	6	5	5	7	7	5	5	7	4	4	7	7	3	5	5	6	4	7	7	3	7	6	7	4
r237	1811.32	0.92%	1.14%	1.65%	1.88%	3	6	7	6	4	3	7	7	6	3	7	6	7	3	5	4	7	5	6	5	4	7	7	6	6	4	7	7	4	4	7	5	4	7	5	7	5	7	5	5	5	5	7	5	6	7	5	5	6	4	7	7	6	6	7	4	6	5	6	7	3	5	6	6	7	5	5	4	5	7	7	6	4	6	5	6	5	6	7	4	7	3	6	7
r238	1367.75	2.55%	2.98%	3.31%	3.79%	5	6	5	6	6	5	5	7	6	7	4	6	7	7	3	6	4	5	6	5	6	7	7	4	6	6	5	7	5	5	6	5	5	6	7	6	3	7	7	5	7	5	7	7	6	5	6	5	5	5	6	7	6	4	5	6	7	6	5	6	7	7	6	4	6	7	4	6	5	6	5	6	6	6	4	7	5	6	6	6	6	7	4	6
r239	1645.56	1.65%	1.95%	2.29%	2.82%	6	6	4	6	7	6	4	7	6	5	6	6	7	5	4	7	6	6	4	6	5	7	6	5	4	5	6	7	6	4	5	6	6	5	7	6	4	6	7	6	6	6	6	6	7	7	4	6	6	4	6	6	7	5	7	4	6	4	6	6	7	7	5	5	6	7	4	4	7	5	6	6	5	5	4	6	7	6	4	5	4	7	5	5
r240	1620.89	1.73%	2.18%	2.70%	3.44%	5	7	5	5	5	5	5	7	5	5	7	7	7	5	4	5	7	6	6	6	5	5	7	4	6	5	5	5	5	7	7	4	5	7	6	6	4	7	6	4	6	7	7	6	4	7	5	7	4	7	6	7	4	4	7	7	6	5	4	7	7	6	5	6	7	6	4	7	4	4	5	7	5	5	4	6	4	7	6	5	6	7	6	4
r241	1749.01	1.16%	1.47%	1.79%	2.23%	6	5	6	4	6	6	6	5	4	7	6	5	5	7	5	6	6	5	7	5	3	7	3	7	7	3	7	7	4	6	7	4	4	7	7	4	5	3	7	4	6	7	7	6	7	5	6	7	5	6	4	7	7	7	5	6	6	6	5	7	6	6	6	5	7	6	4	6	5	6	7	5	5	6	4	6	5	5	4	5	4	6	5	6
r242	1636.78	1.61%	1.92%	2.27%	2.74%	6	6	5	6	6	6	5	6	6	6	5	6	6	6	4	6	5	5	6	5	4	7	7	4	6	4	7	7	4	6	5	6	4	5	6	7	4	7	6	6	7	6	5	7	5	7	5	6	6	6	7	5	5	4	7	7	6	5	6	5	7	7	5	5	5	7	5	7	5	5	7	6	4	5	5	6	5	6	7	4	7	7	5	5
r243	1843.39	0.82%	1.02%	1.37%	1.79%	4	6	7	4	5	4	7	6	4	7	6	6	6	7	5	5	6	6	7	6	5	7	6	5	7	5	5	7	5	4	7	5	5	7	6	6	5	6	6	5	6	6	7	6	6	7	5	6	6	4	6	7	6	5	7	6	5	5	6	5	7	6	7	4	5	6	5	6	6	4	5	7	5	7	5	5	6	7	6	5	6	7	4	4
r244	1876.21	0.55%	0.82%	1.14%	1.70%	5	7	5	6	5	5	5	7	6	4	7	7	7	4	6	5	7	7	5	7	6	6	4	6	5	6	3	6	6	5	5	7	6	5	7	6	6	4	7	7	4	7	6	4	7	5	7	7	5	5	6	6	7	6	5	7	6	7	5	6	4	5	4	6	6	5	6	7	4	6	3	7	4	4	6	6	4	7	7	4	7	4	6	6
r245	1809.89	0.93%	1.28%	1.72%	2.47%	6	6	6	4	7	6	6	5	4	4	7	6	5	4	7	7	7	5	5	5	6	7	4	6	5	6	6	7	4	5	5	7	4	5	6	7	7	4	6	7	7	4	5	7	6	4	7	4	7	5	7	5	6	6	4	7	6	7	7	7	3	3	5	7	7	3	4	7	6	4	6	6	5	5	4	6	6	6	5	5	5	3	7	4
r246	1327.41	3.27%	3.73%	4.24%	4.78%	6	6	4	4	7	6	4	7	4	7	6	6	7	7	3	7	6	5	4	5	7	4	7	6	4	7	6	4	5	6	6	6	5	6	6	7	3	7	6	6	7	5	5	7	6	7	4	5	6	6	7	5	6	6	7	4	7	4	6	5	6	7	6	3	5	7	5	4	4	7	6	6	5	6	5	7	4	6	6	5	6	6	3	7
r247	1552.99	2.34%	2.88%	3.28%	3.87%	4	7	6	6	5	4	6	6	6	4	7	7	6	4	4	5	7	5	4	5	7	5	7	5	4	7	5	5	7	5	7	5	7	7	5	5	4	7	5	5	6	6	7	6	5	6	7	6	6	5	5	7	5	5	6	4	6	7	6	4	7	7	6	4	4	7	6	4	7	6	5	6	6	6	6	6	7	6	5	6	5	7	4	6
r248	1926.10	0.39%	0.54%	0.94%	1.30%	4	6	7	6	4	4	7	4	6	7	4	6	4	7	7	4	4	7	5	7	7	6	3	6	5	7	5	6	4	7	5	7	4	5	7	7	7	3	7	7	6	6	5	6	4	7	7	6	6	7	7	5	4	6	7	3	6	7	6	4	6	7	6	4	4	7	6	3	5	7	5	6	6	6	6	6	5	6	6	6	6	6	4	7
r249	1491.86	3.77%	4.64%	5.33%	6.04%	6	6	5	6	5	6	5	6	6	5	6	6	6	5	5	5	6	7	4	7	7	3	4	7	4	7	6	3	7	6	5	6	7	5	7	4	5	4	7	6	5	6	7	5	7	5	7	6	6	6	4	7	7	7	5	7	5	7	6	5	6	6	4	7	5	6	6	7	4	3	6	6	5	4	6	5	4	6	7	5	7	6	7	3
r250	1933.99	0.27%	0.50%	0.71%	1.15%	5	6	7	6	4	5	7	4	6	7	4	6	4	7	7	4	4	7	5	7	6	6	3	7	5	6	6	6	4	7	6	6	4	6	7	7	7	3	7	6	7	5	5	7	5	6	5	5	7	7	7	5	5	7	6	4	7	5	7	6	5	6	6	5	6	6	5	4	4	7	6	4	5	6	5	7	4	4	5	5	5	5	5	7
r251	1803.55	0.97%	1.44%	2.10%	2.85%	6	5	4	6	7	6	4	7	6	6	5	5	7	6	6	7	5	6	4	6	7	6	4	6	4	7	3	6	5	6	3	7	5	3	7	5	6	4	7	7	6	5	6	6	7	5	6	5	4	6	5	6	7	6	5	7	5	6	4	5	6	6	4	7	5	6	6	7	5	4	3	7	6	4	6	5	5	7	6	6	6	6	7	4
r252	1862.99	0.61%	0.87%	1.21%	1.61%	5	7	5	4	7	5	5	7	4	3	6	7	7	3	6	7	6	5	6	5	4	7	5	7	6	4	6	7	4	6	6	6	4	6	6	7	6	5	6	6	6	6	4	6	7	5	6	6	6	6	7	4	7	7	5	5	7	6	6	6	6	4	7	6	6	4	5	5	7	5	6	4	5	7	5	7	7	4	6	5	6	6	6	5
r253	1379.84	3.08%	3.61%	4.19%	4.68%	5	7	7	4	6	5	7	5	4	7	5	7	5	7	3	6	5	6	7	6	4	5	7	7	7	4	5	5	4	7	6	6	4	6	7	5	3	7	7	6	6	5	5	6	7	5	5	5	6	7	5	5	7	7	5	6	4	5	6	6	7	5	4	6	6	5	6	6	7	4	5	7	5	4	6	4	7	7	6	5	6	7	6	4
r254	1611.94	1.89%	2.16%	2.65%	3.16%	5	7	7	6	4	5	7	4	6	6	5	7	4	6	4	4	5	6	6	6	7	4	5	7	6	7	4	4	6	6	4	7	6	4	7	7	4	5	7	7	7	6	4	7	7	5	5	6	6	6	7	4	7	7	5	5	7	5	6	5	6	6	6	4	5	6	6	5	5	7	4	7	5	6	6	7	5	7	5	5	5	6	4	7
r255	1378.70	4.59%	5.42%	5.97%	6.90%	7	5	6	6	5	7	6	4	6	6	5	5	4	6	4	5	5	6	7	6	6	3	7	7	7	6	4	3	6	6	6	5	6	6	6	4	4	7	6	5	5	7	7	5	6	4	7	7	5	6	4	7	6	7	4	7	6	7	5	4	7	6	5	5	4	6	6	7	4	4	4	7	6	5	6	6	4	7	6	6	6	7	5	4
r256	1585.86	2.20%	2.70%	3.23%	3.98%	6	5	5	6	6	6	5	6	6	4	5	5	6	4	7	6	5	6	7	6	6	4	6	7	7	6	3	4	7	6	5	7	7	5	4	6	7	6	4	7	6	5	5	6	7	5	6	5	6	6	6	5	7	7	5	4	6	6	6	5	7	6	5	4	5	6	6	4	6	6	3	7	5	5	6	6	6	7	5	5	5	7	4	6
r257	1681.97	1.69%	2.14%	2.63%	3.32%	6	5	5	4	7	6	5	6	4	6	7	5	6	6	7	7	7	5	5	5	7	5	4	7	5	7	5	5	7	5	5	6	7	5	5	7	7	4	5	6	6	7	5	6	7	4	6	7	5	5	7	5	7	7	4	7	6	6	5	4	7	7	5	5	4	7	6	7	5	5	5	7	5	5	6	6	5	7	6	5	6	7	5	5
r258	1853.79	0.70%	0.96%	1.32%	1.67%	5	6	6	5	6	5	6	5	5	7	5	6	5	7	5	6	5	7	6	7	6	6	5	4	6	6	5	6	4	7	6	5	4	6	7	6	5	5	7	5	6	6	7	6	4	7	7	6	6	7	6	7	4	4	7	6	6	7	6	4	7	7	5	5	4	7	6	6	6	5	5	7	5	5	6	6	6	7	5	5	5	7	5	5
r259	1633.81	1.90%	2.26%	2.95%	3.52%	5	6	5	7	5	5	5	7	7	6	4	6	7	6	5	5	4	7	5	7	6	3	6	7	5	6	6	3	7	6	4	7	7	4	5	7	5	6	5	7	5	6	5	5	5	6	7	6	6	6	7	5	5	7	6	6	5	7	6	5	6	7	5	5	5	7	5	6	5	6	6	5	6	5	5	5	5	5	6	6	6	6	5	6
r260	1610.40	2.59%	3.09%	3.86%	4.53%	7	5	6	4	6	7	6	3	4	7	6	5	3	7	5	6	6	5	7	5	3	5	6	7	7	3	7	5	4	7	7	4	4	7	6	6	5	6	6	4	7	5	7	7	4	4	6	5	7	7	6	7	4	7	4	6	6	6	7	4	7	6	6	5	4	6	6	6	7	4	7	4	4	6	6	6	7	4	5	4	5	7	5	4
r261	1796.96	1.04%	1.27%	1.74%	2.32%	5	5	5	7	5	5	5	7	7	4	6	5	7	4	6	5	6	5	7	5	4	7	6	7	7	4	6	7	4	6	6	6	4	6	5	7	6	6	5	6	7	6	5	7	6	5	6	6	6	6	7	5	6	7	5	5	7	6	6	7	4	4	6	7	7	4	4	5	5	4	6	7	4	6	4	7	5	7	5	4	5	4	7	4
r262	1730.21	1.38%	1.80%	2.20%	2.88%	4	7	6	4	7	4	6	6	4	6	6	7	6	6	5	7	6	7	4	7	6	4	5	7	4	6	7	4	7	6	6	5	7	6	6	5	5	5	6	5	7	5	7	7	6	5	6	5	5	6	5	7	6	7	5	5	6	6	5	6	7	7	6	4	6	7	4	5	6	6	7	6	4	6	4	6	6	6	6	4	6	7	4	6
r263	1686.59	1.40%	1.83%	2.07%	2.59%	6	6	6	4	6	6	6	5	4	7	5	6	5	7	4	6	5	6	7	6	6	5	6	6	7	6	4	5	6	6	7	5	6	7	7	4	4	6	7	5	6	6	7	6	6	7	5	6	6	6	4	7	6	6	7	4	5	5	6	6	6	5	6	4	6	5	6	4	4	7	4	7	6	6	6	5	4	7	6	6	6	6	4	7
r264	1929.61	0.25%	0.47%	0.71%	1.14%	5	5	7	5	5	5	7	5	5	7	5	5	5	7	7	5	5	6	7	6	3	6	3	5	7	3	7	6	5	6	5	5	5	5	7	7	7	3	7	5	7	6	6	7	5	7	5	6	6	6	7	6	5	5	7	6	6	5	6	7	5	4	7	6	7	4	5	6	4	6	7	3	5	7	5	6	4	3	7	5	7	5	6	6
r265	1784.54	1.08%	1.48%	1.95%	2.26%	5	6	7	4	6	5	7	5	4	6	7	6	5	6	6	6	7	5	4	5	6	6	7	5	4	6	7	6	5	6	5	7	5	5	4	7	6	7	4	7	6	4	7	6	4	7	7	4	7	6	7	7	4	5	7	3	5	7	7	7	3	4	6	7	7	4	5	3	7	7	7	6	4	6	5	5	7	6	6	4	6	3	7	7
r266	1543.85	2.38%	2.76%	3.13%	3.64%	6	6	4	7	6	6	4	7	7	6	4	6	7	6	4	6	4	5	4	5	7	5	6	6	4	7	6	5	6	6	6	5	6	6	5	5	4	6	5	5	6	7	6	6	7	6	5	7	5	6	5	6	7	6	6	3	7	5	5	5	7	7	6	4	5	7	5	3	7	6	6	4	6	6	5	7	7	4	6	6	6	7	4	6
r267	1588.49	2.13%	2.48%	2.94%	3.50%	5	6	5	5	7	5	5	6	5	6	6	6	6	6	4	7	6	7	4	7	7	4	5	6	4	7	6	4	7	6	3	6	7	3	7	7	4	5	7	6	5	5	6	5	5	7	7	5	7	6	7	6	5	6	7	4	7	7	7	3	7	7	6	4	3	7	6	4	7	5	6	6	5	6	6	7	7	6	4	5	4	7	4	5
r268	1812.34	0.92%	1.37%	1.85%	2.28%	6	6	4	7	6	6	4	7	7	5	5	6	7	5	5	6	5	7	6	7	5	4	5	6	6	5	6	4	6	7	4	7	6	4	7	5	5	5	7	7	6	5	6	6	6	7	4	5	7	7	5	6	6	6	7	6	5	4	7	4	7	6	6	5	4	6	5	6	5	5	6	6	5	6	5	5	5	6	5	5	5	7	5	5
r269	1366.20	3.14%	3.69%	4.08%	4.73%	6	6	5	5	6	6	5	6	5	7	5	6	6	7	3	6	5	6	5	6	5	6	6	6	5	5	7	6	6	5	4	7	6	4	7	6	3	6	7	7	6	5	6	6	6	5	6	5	6	5	6	6	6	6	5	7	6	6	6	5	7	4	6	7	5	4	5	7	7	3	7	5	5	6	5	6	7	5	6	5	6	7	7	3
r270	1036.05	3.09%	3.58%	4.10%	4.83%	5	7	6	3	7	5	6	6	3	7	6	7	6	7	4	7	6	6	4	6	7	3	6	7	4	7	6	3	7	5	6	5	7	6	4	6	4	6	4	5	7	5	6	7	7	6	4	5	7	5	6	6	7	7	6	4	4	4	7	6	4	6	4	7	6	6	5	4	6	6	6	5	5	4	5	4	6	5	6	5	6	4	7	6
r271	1771.27	1.21%	1.63%	2.26%	3.12%	5	7	7	5	4	5	7	4	5	7	4	7	4	7	6	4	4	6	6	6	7	7	6	3	6	7	4	7	6	3	6	6	6	6	5	7	6	6	5	6	5	5	5	5	6	6	7	5	6	3	7	5	6	3	6	6	7	7	6	6	5	6	7	4	6	6	5	6	6	5	4	6	7	7	5	7	6	6	5	7	5	5	4	5
r272	1585.58	2.11%	2.71%	3.21%	3.80%	6	6	6	6	5	6	6	5	6	7	4	6	5	7	4	5	4	5	6	5	4	6	7	7	6	4	6	6	7	4	6	5	7	6	6	5	4	7	6	5	6	4	7	6	7	5	6	4	7	4	5	7	7	7	5	7	5	6	7	6	5	5	5	7	6	5	6	7	4	4	6	7	4	5	6	5	4	7	6	4	6	5	7	4
r273	1535.50	2.34%	2.83%	3.34%	3.93%	4	6	6	6	5	4	6	7	6	4	7	6	7	4	4	5	7	4	7	4	6	5	7	7	7	6	3	5	7	5	4	6	7	4	6	7	4	7	6	6	6	5	7	6	5	5	7	5	6	5	7	7	5	7	5	7	4	7	6	6	4	5	6	6	6	5	6	7	4	6	3	7	4	6	6	4	4	7	7	4	7	4	6	6
r274	1745.96	1.27%	1.70%	2.45%	3.05%	6	5	5	4	7	6	5	6	4	7	6	5	6	7	6	7	6	4	5	4	7	4	4	7	5	7	5	4	6	7	5	7	6	5	6	7	6	4	6	7	7	5	5	7	3	7	6	5	6	7	7	5	3	7	7	7	3	6	6	5	7	5	6	6	5	5	4	7	6	4	5	6	6	6	4	3	6	6	5	6	5	7	6	4
r275	1614.45	1.90%	2.27%	2.78%	3.40%	6	5	4	7	6	6	4	7	7	4	6	5	7	4	7	6	6	6	5	6	6	4	6	6	5	6	6	4	6	7	7	5	6	7	4	5	7	6	4	5	6	6	7	6	5	6	7	6	6	7	5	7	5	6	6	6	6	7	6	4	7	7	5	5	4	7	6	6	6	5	6	5	6	5	6	6	6	5	6	6	6	7	5	5
r276	1928.38	0.34%	0.52%	0.86%	1.24%	7	5	4	6	7	7	4	6	6	6	5	5	6	6	6	7	5	7	5	7	7	6	4	5	5	7	5	6	5	6	6	6	5	6	7	6	6	4	7	6	6	6	5	6	4	7	7	6	6	6	6	5	4	5	7	6	6	7	6	5	6	6	6	5	5	6	6	6	5	6	5	6	4	6	6	6	5	6	7	4	7	6	5	6
r277	1793.25	1.06%	1.37%	1.75%	2.36%	6	6	6	5	6	6	6	5	5	5	7	6	5	5	5	6	7	7	4	7	6	6	6	4	4	6	7	6	4	6	6	5	4	6	6	6	5	6	6	5	7	6	6	7	6	6	5	6	5	6	6	6	6	4	6	6	6	5	5	7	6	5	5	7	7	5	5	6	7	4	7	6	4	5	5	6	7	6	5	4	5	6	7	4
