ID	AT	BBP1	BBP2	BBP3	BBP4	e0	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16	e17	e18	e19	e20	e21	e22	e23	e24	e25	e26	e27	e28	e29	e30	e31	e32	e33	e34	e35	e36	e37	e38	e39	e40	e41	e42	e43	e44	e45	e46	e47	e48	e49	e50	e51	e52	e53	e54	e55	e56	e57	e58	e59	e60	e61	e62	e63	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83
r141	1812.79	0.16%	0.38%	0.78%	1.48%	6	6	5	6	8	5	5	5	8	6	4	6	6	6	5	5	6	7	6	6	5	5	6	6	6	6	6	4	6	6	8	5	5	8	8	5	6	4	6	6	6	5	6	8	5	5	5	7	5	4	7	7	6	7	5	7	4	5	7	7	4	5	7	5	7	5	6	5	6	7	5	7	6	5	6	6	6	6	6	6	6	6
r142	1858.85	0.07%	0.17%	0.37%	0.91%	4	6	8	4	5	7	6	8	5	6	7	6	6	4	8	7	5	6	5	7	6	6	7	5	4	5	7	7	5	5	7	6	6	6	7	6	6	5	7	6	4	7	6	6	6	6	6	6	5	5	6	7	4	7	7	4	6	8	4	6	6	8	4	8	4	6	6	5	6	6	7	6	5	7	5	6	6	6	6	6	6	6
r143	1818.08	0.23%	0.44%	0.80%	1.40%	6	4	7	6	5	7	7	5	5	5	8	4	5	6	7	7	4	7	4	5	8	7	5	5	6	6	6	8	5	6	5	8	4	6	5	4	5	8	6	5	7	6	6	6	6	6	6	5	6	8	5	5	7	5	5	7	5	5	7	7	5	7	5	7	5	6	6	6	6	6	5	6	6	6	6	5	6	5	5	7	5	7
r144	1532.34	2.46%	3.28%	4.09%	5.16%	6	6	6	6	6	6	5	6	6	4	8	6	4	7	6	6	6	6	6	6	6	5	6	6	7	6	5	8	6	6	4	6	6	5	4	6	7	7	5	7	5	6	7	5	8	5	8	4	5	7	4	7	5	7	6	6	5	6	6	6	5	6	6	6	6	5	7	5	7	6	6	6	6	6	6	6	7	5	6	6	5	6
r145	1805.82	0.23%	0.51%	0.94%	1.43%	6	7	5	6	7	7	5	5	7	6	5	7	6	5	5	7	5	5	5	6	7	5	6	5	5	7	5	5	5	7	7	7	5	5	7	5	5	7	5	5	6	6	7	5	8	5	8	5	5	7	5	6	6	6	6	6	6	5	6	5	6	5	7	5	7	5	7	5	7	6	6	6	6	6	6	5	7	5	5	7	5	7
r146	1736.61	0.79%	1.15%	1.78%	2.60%	5	7	6	5	5	7	6	6	5	5	8	7	5	6	6	7	5	6	5	6	6	6	6	6	6	5	6	8	6	5	5	6	7	5	5	7	6	5	6	6	5	5	7	5	6	5	6	7	5	5	7	6	5	6	7	6	5	6	6	6	5	6	5	6	5	5	7	5	7	6	7	6	5	5	5	7	7	5	7	5	5	5
r147	1789.00	0.40%	0.69%	1.09%	1.82%	5	6	7	5	6	8	6	5	6	6	6	6	6	5	6	8	5	5	5	5	6	6	5	7	5	5	7	6	7	5	5	6	7	4	5	7	5	7	7	5	6	7	5	4	7	6	7	5	6	7	5	5	6	5	7	6	6	5	6	5	6	7	5	6	5	6	6	6	6	6	7	6	5	7	5	6	5	7	6	5	7	5
r148	1711.84	0.90%	1.52%	2.38%	3.09%	5	5	7	5	8	6	6	5	8	4	6	5	4	7	7	6	5	6	5	5	6	6	5	6	7	6	5	6	6	6	6	6	6	6	6	6	7	5	5	7	5	8	5	6	7	5	7	5	6	5	5	7	5	7	6	6	6	5	6	6	6	7	5	7	5	5	5	6	5	7	6	7	5	8	5	5	5	5	5	7	5	7
r149	1643.11	1.48%	2.28%	3.46%	4.11%	5	5	7	5	6	7	6	6	6	7	5	5	7	7	5	7	5	5	5	5	6	6	5	7	7	6	5	5	7	6	5	6	7	5	5	7	8	4	5	8	6	5	6	5	5	7	5	8	5	4	8	6	6	6	5	6	6	6	6	5	6	7	5	5	5	7	5	5	5	8	5	8	5	5	5	6	6	6	6	6	6	6
r150	1906.72	0.03%	0.09%	0.20%	0.50%	4	6	6	4	8	5	6	7	8	5	5	6	5	7	6	5	4	7	4	7	6	6	7	5	7	4	7	5	5	4	8	6	5	7	8	5	4	7	7	4	6	6	7	7	5	5	5	7	6	7	7	4	6	4	7	5	5	7	5	7	5	6	6	6	6	5	6	6	6	5	7	5	6	6	6	5	7	5	5	7	5	7
r151	1630.40	1.73%	2.65%	3.46%	4.40%	4	7	7	4	6	5	8	7	6	7	5	7	7	5	5	5	6	5	6	6	6	8	6	4	5	8	5	5	4	8	5	6	4	7	5	4	7	6	5	7	7	7	4	7	5	6	5	7	5	6	7	5	7	5	6	4	7	7	4	5	7	7	5	5	5	6	6	5	6	6	6	6	6	7	6	5	4	7	5	5	7	5
r152	1730.41	0.70%	1.23%	1.68%	2.58%	6	5	7	6	7	6	5	6	7	6	5	5	6	6	7	6	6	6	6	5	6	5	5	8	6	6	6	5	8	6	5	6	6	6	5	6	6	7	6	6	6	6	6	6	6	6	6	5	7	7	5	5	6	5	7	5	6	6	5	6	6	7	5	7	5	6	6	7	6	5	7	5	6	6	6	6	6	6	6	6	6	6
r153	1657.81	1.57%	2.31%	3.25%	4.32%	5	6	6	5	5	7	7	6	5	7	6	6	7	4	6	7	6	5	6	6	5	7	6	5	4	8	6	6	5	8	5	5	5	6	5	5	8	6	6	8	5	5	5	6	7	5	7	5	6	6	5	6	5	6	7	6	6	6	6	5	6	6	6	6	6	5	7	6	7	4	7	4	7	5	7	6	5	7	6	5	7	5
r154	1858.20	0.07%	0.23%	0.42%	0.84%	6	8	4	6	6	6	5	6	6	6	5	8	6	5	5	6	4	8	4	8	6	5	8	5	5	6	7	5	5	6	7	6	6	5	7	6	4	7	7	4	6	7	6	5	6	7	6	5	7	7	5	6	6	6	6	6	4	6	6	8	4	4	7	5	7	7	4	7	4	5	6	5	6	7	6	5	6	6	5	5	6	5
r155	1552.44	2.59%	3.41%	4.58%	5.40%	6	7	5	6	6	6	6	6	6	5	7	7	5	6	6	6	7	5	7	5	5	6	5	5	6	7	5	7	5	7	5	5	8	4	5	8	4	7	5	4	7	7	7	4	8	6	8	4	5	7	4	7	7	7	4	6	6	6	6	5	6	5	6	6	6	6	6	5	6	7	4	7	6	7	6	5	7	5	5	6	5	6
r156	1636.81	1.60%	2.16%	2.93%	3.91%	5	6	7	5	6	7	7	5	6	6	6	6	6	6	5	7	6	5	6	5	6	7	5	6	6	7	5	6	6	7	5	6	6	5	5	6	6	7	5	6	7	6	6	5	5	7	5	6	7	7	6	5	7	5	6	7	5	5	7	5	5	7	5	5	5	7	5	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6
r157	1555.98	2.42%	3.28%	4.23%	5.15%	5	8	5	5	6	8	5	6	6	4	8	8	4	7	5	8	5	5	5	7	4	5	7	6	7	5	6	8	6	5	5	4	7	7	5	7	5	7	6	5	7	5	7	7	4	7	4	6	8	7	6	5	7	5	6	5	7	6	5	5	7	5	7	5	7	7	5	8	5	5	6	5	7	5	7	6	7	5	6	6	5	6
r158	1520.58	2.65%	3.42%	4.46%	5.52%	5	6	7	5	5	6	7	6	5	6	7	6	6	5	7	6	6	6	6	5	6	7	5	6	5	7	5	7	6	7	4	6	7	5	4	7	7	6	5	7	6	6	6	5	7	6	7	4	6	6	4	7	6	7	5	6	6	6	6	6	6	7	4	7	4	6	6	6	6	6	5	6	7	6	7	5	6	5	5	7	5	7
r159	1419.74	4.06%	5.03%	6.00%	6.86%	4	7	5	4	7	5	8	6	7	4	7	7	4	7	6	5	7	6	7	5	5	8	5	5	7	5	4	7	5	5	5	5	7	6	5	7	4	8	4	4	7	8	6	6	5	7	5	6	7	8	6	4	7	4	7	5	6	6	5	6	6	5	6	6	6	7	5	7	5	6	7	6	5	8	5	5	6	6	5	6	6	6
r160	1655.29	1.62%	2.42%	3.50%	4.31%	7	4	6	7	6	5	7	5	6	8	4	4	8	5	6	5	6	6	6	6	5	7	6	5	5	7	6	4	5	7	5	5	7	6	5	7	8	4	6	8	5	5	6	6	6	6	6	5	7	4	5	8	5	8	5	6	6	5	6	6	6	6	6	6	6	6	6	7	6	5	5	5	6	5	6	7	6	6	7	5	6	5
r161	1794.51	0.35%	0.62%	1.08%	1.93%	6	6	6	6	7	6	4	7	7	6	4	6	6	7	5	6	6	6	6	6	6	4	6	7	7	5	5	4	7	5	8	6	6	6	8	6	5	5	5	5	7	5	5	6	5	7	5	5	8	5	5	6	7	6	5	5	6	7	5	6	6	6	6	5	6	7	5	8	5	5	5	5	8	5	8	5	5	5	5	7	5	7
r162	1652.93	1.55%	2.34%	3.15%	4.14%	6	5	7	6	4	7	5	7	4	6	7	5	6	8	5	7	5	6	5	7	5	5	7	6	8	5	5	7	6	5	6	5	7	6	6	7	5	4	5	5	6	7	7	6	4	7	4	7	7	4	7	7	6	7	5	5	5	7	5	6	5	7	5	5	5	7	5	7	5	6	5	6	7	7	7	4	7	5	4	7	5	7
r163	1929.56	0.04%	0.06%	0.15%	0.31%	5	7	6	5	5	6	6	8	5	5	8	7	5	6	6	6	5	5	5	6	7	6	6	4	6	4	7	8	4	4	8	7	5	6	8	5	5	5	7	5	7	5	6	6	6	6	6	7	5	5	7	5	7	5	4	4	7	8	4	5	7	6	5	6	5	6	6	5	6	7	4	7	7	5	7	6	6	5	6	6	5	6
r164	1849.11	0.13%	0.28%	0.57%	1.01%	7	4	6	7	5	7	6	5	5	8	5	4	8	6	6	7	4	6	4	7	6	6	7	5	6	6	6	5	5	6	8	6	6	6	8	6	5	4	6	5	6	5	8	6	5	6	5	7	6	4	7	7	6	7	5	6	5	5	6	6	5	6	6	6	6	6	6	6	6	6	5	6	7	5	7	6	8	4	6	6	4	6
r165	1723.14	0.74%	1.30%	1.95%	3.01%	5	7	6	5	6	8	4	6	6	6	6	7	6	4	7	8	5	5	5	8	5	4	8	5	4	7	7	6	5	7	5	5	7	5	5	7	5	7	7	5	7	5	6	5	7	6	7	4	6	7	4	6	7	6	5	6	6	6	6	5	6	6	5	7	5	6	6	6	6	6	5	6	6	5	6	7	6	6	7	5	6	5
r166	1731.59	0.72%	1.28%	1.96%	3.09%	6	8	4	6	7	7	4	6	7	6	4	8	6	5	5	7	5	5	5	5	5	4	5	8	5	6	7	4	8	6	5	5	5	8	5	5	7	6	7	7	5	5	6	8	5	5	5	5	8	6	5	7	5	7	5	5	7	6	5	5	7	4	7	5	7	5	5	8	5	4	5	4	8	5	8	5	6	5	5	6	5	6
r167	1717.28	0.90%	1.50%	2.05%	3.13%	5	5	7	5	6	6	6	7	6	7	5	5	7	7	5	6	5	6	5	8	5	6	8	4	7	6	5	5	4	6	7	5	4	6	7	4	7	6	5	7	6	6	6	6	6	6	6	4	7	6	4	7	6	7	5	5	6	7	5	6	6	7	5	5	5	6	5	7	5	6	5	6	6	6	6	6	6	6	6	6	6	6
r168	1718.79	0.89%	1.42%	2.01%	2.72%	5	7	6	5	7	7	7	4	7	5	5	7	5	6	6	7	6	5	6	6	6	7	6	4	6	7	5	5	4	7	7	6	6	6	7	6	5	6	5	5	8	7	4	6	6	6	6	5	7	6	5	6	8	6	4	7	5	4	7	5	5	6	6	6	6	6	4	7	4	7	4	7	6	7	6	5	4	6	5	6	6	6
r169	1881.27	0.06%	0.14%	0.25%	0.62%	4	8	6	4	6	8	6	6	6	6	4	8	6	5	5	8	5	5	5	4	7	6	4	8	5	5	7	4	8	5	7	7	5	6	7	5	7	5	7	7	5	6	5	6	6	6	6	6	6	5	6	7	5	7	6	6	5	6	6	5	5	6	6	5	6	6	5	6	5	7	6	7	5	6	5	7	5	6	7	5	6	5
r170	1848.37	0.24%	0.37%	0.59%	1.02%	6	6	6	6	5	7	7	4	5	5	6	6	5	7	6	7	5	6	5	6	7	7	6	5	7	5	6	6	5	5	7	7	5	5	7	5	6	6	6	6	6	5	5	5	5	7	5	6	7	6	6	5	6	5	6	7	5	4	7	6	5	6	6	6	6	7	5	7	5	5	6	5	7	5	7	6	5	7	6	5	7	5
r171	1574.66	2.73%	3.91%	4.91%	6.15%	5	8	5	5	5	5	8	6	5	6	7	8	6	4	6	5	7	6	7	5	4	8	5	5	4	6	6	7	5	6	5	4	7	4	5	7	8	4	6	8	6	5	5	4	6	6	6	7	5	4	7	6	6	6	4	6	6	6	6	6	6	5	6	6	6	6	6	5	6	7	4	7	6	5	6	7	5	7	7	5	7	5
r172	1730.62	0.76%	1.18%	1.94%	2.75%	8	5	5	8	6	6	5	5	6	6	6	5	6	6	6	6	5	6	5	8	5	5	8	5	6	6	6	6	5	6	6	5	7	6	6	7	6	5	6	6	6	5	6	6	5	6	5	7	6	5	7	5	6	5	7	6	6	5	6	6	6	5	6	6	6	6	6	6	6	5	7	5	6	5	6	7	6	6	7	5	6	5
r173	1788.61	0.39%	0.76%	1.17%	1.99%	5	6	7	5	6	7	7	5	6	5	7	6	5	6	7	7	6	5	6	6	5	7	6	5	6	5	7	7	5	5	6	5	6	7	6	6	7	5	7	7	5	6	5	7	7	4	7	6	5	5	6	7	5	7	6	6	6	5	6	5	6	7	5	7	5	4	7	5	7	6	6	6	6	6	6	5	5	5	5	7	5	7
r174	1792.01	0.33%	0.64%	1.11%	1.77%	6	5	7	6	7	6	5	6	7	5	6	5	5	6	7	6	5	6	5	7	6	5	7	5	6	6	6	6	5	6	6	6	4	8	6	4	8	6	6	8	4	6	6	8	5	5	5	6	6	6	6	6	4	6	7	5	6	6	5	6	6	7	5	7	5	5	6	6	6	6	7	6	5	6	5	6	6	5	6	6	5	6
r175	1865.16	0.30%	0.40%	0.64%	0.88%	6	7	5	6	5	7	7	5	5	7	6	7	7	5	5	7	4	7	4	6	8	7	6	5	5	4	8	6	5	4	8	8	5	4	8	5	6	5	8	6	7	5	4	4	7	6	7	6	5	5	6	6	7	6	5	7	5	5	7	7	5	5	7	5	7	6	6	5	6	7	5	7	5	5	5	7	4	7	7	5	7	5
r176	1736.28	0.79%	1.19%	1.83%	2.71%	5	6	7	5	5	7	8	5	5	5	8	6	5	5	7	7	6	5	6	5	5	8	5	5	5	6	7	8	5	6	5	5	7	6	5	7	6	6	7	6	5	6	6	6	5	7	5	6	7	6	6	6	5	6	6	6	6	5	6	5	6	7	5	7	5	7	4	7	4	7	6	7	5	6	5	7	6	6	7	5	6	5
r177	1802.38	0.36%	0.66%	0.96%	1.92%	6	6	6	6	6	6	6	6	6	4	8	6	4	7	6	6	5	7	5	7	5	6	7	5	7	4	7	8	5	4	6	5	8	5	6	8	4	6	7	4	7	7	5	5	5	7	5	7	6	6	7	5	7	5	6	6	5	6	6	7	5	6	5	6	5	7	5	6	5	6	6	6	6	7	6	5	5	5	5	7	5	7
r178	1552.68	2.57%	3.45%	4.53%	5.52%	7	5	6	7	6	6	4	7	6	7	5	5	7	6	6	6	6	6	6	6	4	4	6	6	6	7	5	5	6	7	6	4	7	7	6	7	6	5	5	6	7	5	6	7	5	6	5	7	6	5	7	5	7	5	6	5	6	7	5	6	6	6	5	6	5	6	5	6	5	6	6	6	6	5	6	7	6	6	7	5	6	5
r179	1549.79	2.52%	3.45%	4.40%	5.30%	6	6	6	6	7	4	7	5	7	6	5	6	6	5	6	4	8	6	8	5	5	7	5	6	5	8	5	5	6	8	5	5	6	7	5	6	6	6	5	6	5	5	7	7	4	7	4	6	8	6	6	6	5	6	7	6	6	5	6	6	6	6	5	6	5	7	5	8	5	5	7	5	6	5	6	7	7	5	7	5	5	5
r180	1526.17	2.64%	3.39%	4.14%	5.00%	8	6	4	8	5	6	5	6	5	6	7	6	6	7	5	6	6	5	6	4	6	5	4	7	7	6	5	7	7	6	4	6	6	6	4	6	6	8	5	6	6	7	6	6	5	7	5	5	6	8	5	5	6	5	6	5	7	6	5	5	7	4	7	5	7	7	4	6	4	7	6	7	5	7	5	6	6	6	6	6	6	6
r181	1836.27	0.17%	0.30%	0.54%	1.11%	6	5	7	6	5	7	7	5	5	5	7	5	5	7	7	7	5	6	5	7	6	7	7	4	7	5	6	7	4	5	7	6	6	6	7	6	6	5	6	6	5	5	8	6	6	5	6	6	6	5	6	6	5	6	7	7	5	5	7	6	5	7	5	7	5	5	6	6	6	6	7	6	4	5	4	7	8	4	7	5	4	5
r182	1731.51	0.77%	1.20%	1.91%	2.59%	5	6	7	5	5	7	6	7	5	7	6	6	7	5	6	7	6	5	6	6	6	6	6	6	5	7	6	6	6	7	5	6	7	5	5	7	5	7	6	5	7	6	6	5	6	7	6	5	7	7	5	6	7	6	5	5	7	7	5	5	7	7	5	6	5	7	5	7	5	6	5	6	6	6	6	5	6	5	5	7	5	7
r183	1802.65	0.31%	0.58%	0.97%	1.45%	6	6	6	6	5	8	6	5	5	7	6	6	7	6	5	8	5	5	5	5	7	6	5	7	6	4	5	6	7	4	7	7	6	5	7	6	5	6	5	5	7	7	6	5	6	6	6	6	6	6	6	6	7	6	5	5	7	5	5	5	7	6	6	5	6	6	6	6	6	6	5	6	7	7	7	4	6	5	4	7	5	7
r184	1785.55	0.33%	0.71%	1.13%	1.89%	4	7	7	4	7	7	5	7	7	5	5	7	5	6	6	7	4	6	4	6	6	5	6	7	6	6	6	5	7	6	6	6	6	5	6	6	5	7	6	5	7	4	6	5	6	7	6	5	6	7	5	6	7	6	5	5	6	7	5	6	6	7	4	6	4	7	5	6	5	6	5	6	7	4	7	7	6	6	7	5	6	5
r185	1408.97	4.15%	4.87%	5.97%	6.71%	7	6	5	7	6	5	7	5	6	5	7	6	5	7	6	5	7	6	7	6	5	7	6	5	7	7	4	7	5	7	5	5	6	6	5	6	7	6	4	7	6	7	6	6	7	5	7	6	5	6	6	6	6	6	6	6	6	5	6	6	6	5	6	6	6	5	6	5	6	7	6	7	5	7	5	6	6	5	6	6	5	6
r186	1729.00	0.76%	1.29%	2.00%	2.98%	6	5	7	6	6	6	7	5	6	7	5	5	7	5	7	6	7	5	7	6	5	7	6	5	5	7	6	5	5	7	6	5	7	6	6	7	6	5	6	6	7	5	6	6	7	5	7	6	5	5	6	6	7	6	5	5	7	5	5	5	7	7	5	7	5	5	7	5	7	6	5	6	6	5	6	6	6	5	6	6	5	6
r187	1880.89	0.07%	0.15%	0.34%	0.70%	7	6	5	7	6	6	5	6	6	6	6	6	6	6	6	6	6	5	6	5	7	5	5	6	6	5	7	6	6	5	6	7	5	6	6	5	8	5	7	8	5	5	5	6	6	4	6	7	5	5	7	5	5	5	7	5	7	6	5	5	7	5	5	6	5	4	8	5	8	5	7	5	6	5	6	7	5	7	7	5	7	5
r188	1790.58	0.41%	0.60%	1.16%	1.81%	5	8	5	5	7	6	6	6	7	4	7	8	4	5	6	6	5	7	5	7	6	6	7	5	5	5	6	7	5	5	6	6	6	6	6	6	5	7	6	5	6	7	6	6	7	5	7	6	5	7	6	5	6	5	7	5	5	6	5	7	5	5	6	6	6	5	6	5	6	7	7	7	4	7	4	5	6	5	5	7	5	7
r189	1426.90	3.78%	4.81%	5.63%	6.61%	5	4	8	5	5	6	7	7	5	6	7	4	6	7	7	6	6	6	6	6	4	7	6	5	7	6	5	7	5	6	5	4	5	7	5	5	7	7	5	7	7	6	5	7	6	5	6	5	6	7	5	6	7	6	5	5	6	7	5	6	6	8	4	7	4	5	5	6	5	7	5	7	6	6	6	6	5	7	6	5	7	5
r190	1890.15	0.08%	0.14%	0.23%	0.52%	6	7	5	6	8	4	5	6	8	6	4	7	6	5	6	4	6	7	6	5	7	5	5	7	5	6	7	4	7	6	7	7	5	5	7	5	4	7	7	4	5	8	6	5	7	6	7	4	7	7	4	6	5	6	7	6	5	6	6	7	5	5	6	6	6	6	6	7	6	5	7	5	5	8	5	5	6	6	5	6	6	6
r191	1837.59	0.15%	0.26%	0.58%	1.13%	6	5	7	6	6	7	5	6	6	6	5	5	6	7	6	7	5	6	5	7	6	5	7	6	7	5	6	5	6	5	7	6	5	7	7	5	7	5	6	7	6	5	6	7	6	5	6	6	6	5	6	7	6	7	5	6	6	6	6	6	6	7	5	6	5	5	5	6	5	7	5	7	6	5	6	6	6	5	6	6	5	6
r192	1828.66	0.18%	0.40%	0.75%	1.27%	5	8	5	5	7	6	6	6	7	5	6	8	5	5	6	6	6	6	6	6	6	6	6	5	5	6	6	6	5	6	7	6	5	7	7	5	8	4	6	8	6	4	6	7	5	6	5	7	6	4	7	7	6	7	5	6	5	6	6	6	5	5	6	6	6	6	6	6	6	6	5	6	7	4	7	7	6	6	7	5	6	5
r193	1766.92	0.50%	0.80%	1.36%	2.19%	5	6	7	5	8	6	5	6	8	5	5	6	5	7	6	6	7	5	7	5	6	5	5	7	7	5	5	5	7	5	7	6	4	7	7	4	7	4	5	7	5	6	7	7	5	5	5	8	5	4	8	6	5	6	6	6	6	6	6	5	6	7	5	6	5	5	7	5	7	5	6	5	7	6	7	5	7	5	5	7	5	7
r194	1931.69	0.03%	0.08%	0.18%	0.27%	5	6	7	5	6	7	7	5	6	4	7	6	4	6	7	7	5	6	5	5	8	7	5	5	6	5	7	7	5	5	7	8	5	5	7	5	6	6	7	6	6	5	6	5	6	6	6	6	6	6	6	5	6	5	7	6	6	5	6	6	6	7	5	7	5	6	6	6	6	6	7	6	5	5	5	7	6	6	7	5	6	5
r195	1633.89	1.52%	2.30%	3.23%	4.16%	5	8	5	5	8	6	6	5	8	5	5	8	5	5	6	6	6	6	6	5	6	6	5	7	5	7	5	5	7	7	5	6	5	7	5	5	8	5	5	8	6	6	5	7	5	6	5	5	8	5	5	7	6	7	5	6	6	5	6	6	6	5	6	6	6	6	4	8	4	6	5	6	6	6	6	6	5	6	6	5	6	5
r196	1854.17	0.13%	0.24%	0.47%	0.96%	7	5	6	7	5	6	7	5	5	6	5	5	6	6	7	6	6	6	6	5	7	7	5	6	6	6	6	5	6	6	7	7	4	5	7	4	7	6	6	7	5	7	5	5	7	6	7	5	6	6	5	6	5	6	7	6	6	5	6	6	6	6	5	7	5	6	6	6	6	6	7	6	5	7	5	5	5	6	5	6	6	6
r197	1780.14	0.47%	0.73%	1.22%	1.92%	7	6	5	7	6	7	5	5	6	6	6	6	6	6	6	7	5	6	5	5	8	5	5	5	6	7	5	6	5	7	6	8	6	4	6	6	5	6	5	5	7	6	6	4	7	6	7	5	5	6	5	7	7	7	4	6	6	5	6	6	6	5	6	6	6	6	6	5	6	7	4	7	5	6	5	7	6	6	7	5	6	5
r198	1536.09	2.64%	3.54%	4.43%	5.28%	4	6	7	4	7	6	6	7	7	6	5	6	6	5	7	6	7	5	7	5	6	6	5	7	5	8	5	5	7	8	4	6	5	6	4	5	6	7	5	6	7	7	5	6	6	6	6	6	6	7	6	5	7	5	6	5	6	7	5	5	6	7	5	7	5	6	6	6	6	5	6	5	5	7	5	6	5	6	6	6	6	6
r199	1870.32	0.13%	0.16%	0.37%	0.82%	8	6	4	8	5	7	5	5	5	8	4	6	8	5	5	7	5	6	5	7	6	5	7	6	5	4	8	4	6	4	7	6	6	4	7	6	5	6	8	5	6	5	6	4	7	6	7	5	6	6	5	7	6	7	5	6	6	5	6	6	6	4	7	5	7	6	6	6	6	6	5	6	6	5	6	6	6	5	6	6	5	6
r200	1627.08	2.06%	2.92%	3.92%	5.34%	6	5	6	6	4	7	6	6	4	7	6	5	7	3	7	7	6	4	6	4	3	6	4	4	3	7	7	6	4	7	7	3	6	7	7	6	5	6	7	5	6	4	7	7	5	4	5	7	5	6	7	4	6	4	4	5	7	6	5	4	7	6	3	7	3	4	5	5	5	7	4	7	6	4	6	5	7	5	5	7	5	7
r201	1635.43	1.81%	2.54%	3.63%	4.81%	6	5	6	6	5	7	5	6	5	7	4	5	7	4	4	7	5	4	5	6	6	5	6	4	4	7	6	4	4	7	4	6	7	4	4	7	4	7	6	4	7	6	6	4	6	6	6	5	6	7	5	3	7	3	6	4	7	6	4	4	7	6	6	4	6	6	6	6	6	4	6	4	7	6	7	3	6	5	3	7	5	7
r202	1643.68	1.66%	2.55%	3.39%	4.57%	6	6	5	6	6	5	7	5	6	6	5	6	6	6	6	5	6	6	6	5	5	7	5	5	6	6	5	5	5	6	6	5	4	7	6	4	7	5	5	7	6	6	5	7	5	4	5	5	7	5	5	6	6	6	5	5	6	5	5	6	6	5	5	6	5	4	6	7	6	4	5	4	7	6	7	4	5	6	4	6	6	6
r203	1678.04	1.20%	1.56%	2.12%	2.86%	4	7	4	4	5	6	6	4	5	7	5	7	7	5	4	6	7	4	7	4	6	6	4	6	5	6	5	5	6	6	7	6	4	7	7	4	7	6	5	7	7	4	6	7	5	5	5	6	5	6	6	5	7	5	5	7	5	4	7	4	5	4	7	4	7	5	6	5	6	6	5	6	6	4	6	7	6	5	7	5	5	5
r204	1656.34	1.47%	2.38%	3.15%	4.32%	5	5	7	5	5	6	6	6	5	6	6	5	6	4	7	6	5	6	5	4	5	6	4	7	4	6	7	6	7	6	4	5	7	5	4	7	5	7	7	5	7	4	6	5	3	6	3	7	6	7	7	3	7	3	7	5	6	6	5	6	6	7	4	7	4	6	5	6	5	6	7	6	4	4	4	7	6	6	7	4	6	4
r205	1827.58	0.09%	0.30%	0.66%	1.35%	7	6	4	7	4	4	5	7	4	7	6	6	7	4	6	4	4	6	4	7	6	5	7	5	4	6	7	6	5	6	7	6	3	7	7	3	7	7	7	7	3	6	6	7	7	3	7	6	4	7	6	3	3	3	7	5	6	7	5	6	6	4	5	6	5	3	6	4	6	6	7	6	4	6	4	5	6	5	5	7	5	7
r206	1702.82	0.96%	1.89%	2.53%	3.90%	6	7	4	6	6	6	5	6	6	5	6	7	5	3	5	6	6	5	6	6	5	5	6	5	3	6	7	6	5	6	5	5	6	6	5	6	7	5	7	7	5	5	5	6	6	5	6	4	7	5	4	7	5	7	3	4	6	6	4	5	6	4	7	5	7	5	6	7	6	3	3	3	7	5	7	5	5	5	5	6	5	6
r207	1806.74	0.24%	0.58%	0.85%	1.79%	5	7	5	5	3	7	7	5	3	6	7	7	6	4	7	7	4	5	4	6	7	7	6	4	4	7	6	7	4	7	6	7	5	5	6	5	7	5	6	7	5	5	6	5	5	6	5	7	5	5	7	4	5	4	6	6	6	5	6	5	6	5	5	7	5	6	5	5	5	7	6	7	4	5	4	7	6	5	7	5	5	5
r208	1688.36	1.16%	1.92%	3.04%	4.03%	5	7	5	5	5	6	7	6	5	6	6	7	6	3	6	6	5	6	5	5	4	7	5	5	3	7	7	6	5	7	6	4	7	5	6	7	4	7	7	4	7	6	5	5	6	6	6	4	4	7	4	6	7	6	3	5	4	6	5	6	4	5	6	6	6	6	5	4	5	7	3	7	5	6	5	4	5	6	4	6	6	6
r209	1728.75	0.86%	1.31%	1.94%	3.02%	5	7	5	5	7	7	5	5	7	4	6	7	4	6	7	7	3	5	3	5	7	5	5	7	6	5	5	6	7	5	6	7	5	5	6	5	7	6	5	7	5	7	4	5	7	5	7	4	5	6	4	7	5	7	5	5	7	5	5	5	7	5	5	7	5	5	6	5	6	6	5	6	5	7	5	5	4	7	5	4	7	4
r210	1533.63	3.77%	4.97%	6.29%	7.22%	6	5	6	6	5	6	6	6	5	7	4	5	7	6	6	6	4	4	4	7	3	6	7	3	6	6	5	4	3	6	7	3	7	5	7	7	6	3	5	6	6	6	6	5	6	6	6	6	4	3	6	7	6	7	4	4	7	6	4	4	7	6	6	6	6	6	6	4	6	7	4	7	4	6	4	5	6	5	5	7	5	7
r211	1829.56	0.21%	0.40%	0.72%	1.29%	5	6	6	5	4	7	7	6	4	6	7	6	6	5	5	7	4	6	4	3	6	7	3	5	5	5	7	7	5	5	7	6	4	7	7	4	5	7	7	5	6	7	4	7	5	5	5	5	7	7	5	5	6	5	6	3	6	6	3	6	6	6	5	5	5	5	5	7	5	5	6	5	3	7	3	6	4	7	6	5	7	5
